id,username,position,posts,ppd,up,down,registered
2931,User5706,Full Member,106,0.379,6.0,3.0,"October 20, 2013"
2934,User1509,Full Member,112,0.465,18.0,7.0,"November 28, 2013"
2937,User2464,Vendor,155,0.533,14.0,13.0,"October 09, 2013"
2939,User4397,Full Member,155,0.533,12.0,2.0,"October 09, 2013"
2941,User7,Vendor,28,0.1,6.0,2.0,"October 20, 2013"
2947,User1660,Vendor,20,0.068,8.0,3.0,"October 08, 2013"
2949,User1314,Full Member,189,0.654,49.0,1.0,"October 10, 2013"
2952,User605,Full Member,249,0.859,55.0,24.0,"October 09, 2013"
2957,User5793,Vendor,303,1.217,36.0,10.0,"November 19, 2013"
2962,User5065,Full Member,207,0.95,81.0,58.0,"December 21, 2013"
2973,User2352,Full Member,128,0.684,3.0,13.0,"January 21, 2014"
2974,User1002,Full Member,103,0.486,6.0,0.0,"December 27, 2013"
2979,User736,Hero Member,1222,4.199,296.0,37.0,"October 08, 2013"
2982,User1156,Full Member,113,0.456,26.0,9.0,"November 20, 2013"
2984,User5791,Hero Member,683,2.882,221.0,46.0,"December 01, 2013"
2987,User2224,Vendor,12,0.045,1.0,1.0,"November 01, 2013"
2990,User4512,Vendor,91,0.474,8.0,3.0,"January 16, 2014"
2991,User6004,Full Member,167,0.711,15.0,6.0,"December 03, 2013"
2992,User3325,Full Member,212,0.902,34.0,9.0,"December 04, 2013"
2994,User5662,Sr. Member,435,1.543,70.0,16.0,"October 17, 2013"
2996,User2692,Vendor,12,0.042,10.0,0.0,"October 11, 2013"
2999,User1557,Sr. Member,303,1.045,81.0,6.0,"October 10, 2013"
3010,User166,Full Member,154,0.786,14.0,12.0,"January 12, 2014"
3018,User2569,Global Moderator,213,0.729,75.0,6.0,"October 08, 2013"
3021,User3186,Vendor,466,1.849,97.0,10.0,"November 16, 2013"
3036,User2674,Vendor,13,0.045,6.0,1.0,"October 10, 2013"
3047,User4315,Full Member,132,0.632,11.0,9.0,"December 30, 2013"
3051,User5960,Vendor,46,0.176,1.0,0.0,"November 07, 2013"
3054,User5470,Vendor,119,0.541,8.0,2.0,"December 18, 2013"
3055,User1071,Full Member,143,0.619,15.0,15.0,"December 08, 2013"
3056,User1904,Full Member,143,0.609,67.0,4.0,"December 04, 2013"
3065,User4892,Full Member,187,0.94,18.0,8.0,"January 09, 2014"
3066,User5524,Vendor,349,1.203,100.0,5.0,"October 09, 2013"
3068,User1094,Vendor,33,0.136,5.0,7.0,"November 26, 2013"
3069,User4605,Sr. Member,346,1.566,61.0,16.0,"December 18, 2013"
3073,User3561,Sr. Member,319,1.1,72.0,12.0,"October 09, 2013"
3074,User1151,Full Member,166,0.869,12.0,6.0,"January 16, 2014"
3080,User3912,Full Member,101,0.468,31.0,7.0,"December 24, 2013"
3081,User3614,Full Member,120,0.6,11.0,0.0,"January 08, 2014"
3083,User3173,Full Member,124,0.437,14.0,12.0,"October 15, 2013"
3089,User4415,Vendor,69,0.267,4.0,0.0,"November 08, 2013"
3095,User745,Full Member,181,0.622,80.0,4.0,"October 09, 2013"
3097,User2606,Hero Member,642,3.21,74.0,66.0,"January 08, 2014"
3099,User5453,Full Member,190,0.802,11.0,15.0,"December 02, 2013"
3100,User3047,Full Member,129,0.448,43.0,22.0,"October 11, 2013"
3104,User468,Full Member,244,1.008,50.0,11.0,"November 27, 2013"
3112,User4102,Full Member,124,0.426,23.0,7.0,"October 09, 2013"
3117,User5010,Full Member,171,0.624,19.0,4.0,"October 26, 2013"
3121,User2548,Sr. Member,273,1.258,25.0,26.0,"December 22, 2013"
3123,User318,Sr. Member,252,0.866,59.0,13.0,"October 09, 2013"
3127,User2158,Vendor,26,0.101,19.0,3.0,"November 11, 2013"
3133,User3328,Full Member,130,0.607,29.0,27.0,"December 25, 2013"
3141,User2985,Vendor,152,0.555,27.0,13.0,"October 25, 2013"
3142,User4795,Vendor,3,0.012,0.0,0.0,"November 19, 2013"
3143,User4103,Vendor,63,0.261,41.0,14.0,"November 29, 2013"
3144,User2857,Full Member,208,0.717,27.0,102.0,"October 10, 2013"
3151,User1673,Full Member,130,0.469,29.0,16.0,"October 23, 2013"
3165,User2648,Vendor,15,0.051,5.0,1.0,"October 08, 2013"
3166,User5354,Full Member,214,0.82,22.0,15.0,"November 08, 2013"
3167,User917,Full Member,118,0.648,19.0,1.0,"January 25, 2014"
3168,User6055,Full Member,156,0.54,15.0,6.0,"October 10, 2013"
3169,User888,Full Member,158,0.775,15.0,3.0,"January 04, 2014"
3175,User5213,Full Member,205,0.995,19.0,0.0,"January 02, 2014"
3180,User4008,Full Member,220,0.936,24.0,13.0,"December 04, 2013"
3184,User4409,Vendor,157,0.538,81.0,10.0,"October 08, 2013"
3186,User3501,Vendor,140,0.591,16.0,4.0,"December 02, 2013"
3190,User1109,Vendor,761,2.633,231.0,46.0,"October 10, 2013"
3191,User3313,Vendor,212,0.752,55.0,32.0,"October 17, 2013"
3194,User551,Vendor,5,0.02,0.0,0.0,"November 22, 2013"
3195,User336,Full Member,144,0.689,41.0,61.0,"December 30, 2013"
3197,User3040,Hero Member,698,3.308,182.0,32.0,"December 27, 2013"
3207,User3191,Vendor,74,0.258,4.0,0.0,"October 13, 2013"
3208,User6021,Full Member,150,0.586,15.0,29.0,"November 13, 2013"
3209,User354,Hero Member,710,3.48,72.0,23.0,"January 04, 2014"
3210,User2425,Hero Member,609,2.144,121.0,34.0,"October 16, 2013"
3211,User4162,Full Member,137,0.678,13.0,12.0,"January 05, 2014"
3217,User4037,Full Member,160,0.643,9.0,2.0,"November 19, 2013"
3218,User4463,Vendor,40,0.138,2.0,0.0,"October 09, 2013"
3219,User2370,Full Member,111,0.453,6.0,2.0,"November 24, 2013"
3220,User1533,Full Member,109,0.5,9.0,5.0,"December 21, 2013"
3226,User466,Full Member,110,0.458,5.0,3.0,"November 29, 2013"
3239,User4529,Vendor,26,0.089,4.0,1.0,"October 10, 2013"
3250,User5719,Vendor,27,0.107,1.0,2.0,"November 16, 2013"
3253,User4635,Full Member,100,0.437,20.0,12.0,"December 10, 2013"
3257,User2274,Full Member,196,0.98,22.0,32.0,"January 08, 2014"
3259,User5394,Full Member,197,0.985,27.0,11.0,"January 08, 2014"
3266,User1233,Full Member,141,0.681,6.0,4.0,"December 31, 2013"
3267,User3297,Sr. Member,371,1.837,40.0,40.0,"January 05, 2014"
3273,User5059,Vendor,399,1.371,83.0,10.0,"October 08, 2013"
3276,User5,Hero Member,556,2.417,166.0,18.0,"December 08, 2013"
3278,User1795,Full Member,203,0.812,6.0,4.0,"November 19, 2013"
3282,User1867,Vendor,121,0.651,10.0,15.0,"January 22, 2014"
3283,User123,Sr. Member,270,1.093,47.0,18.0,"November 21, 2013"
3285,User1167,Full Member,115,0.575,8.0,4.0,"January 08, 2014"
3288,User5120,Vendor,161,0.839,11.0,1.0,"January 15, 2014"
3295,User5261,Full Member,127,0.555,9.0,0.0,"December 11, 2013"
3297,User2935,Full Member,104,0.365,10.0,4.0,"October 14, 2013"
3298,User5514,Vendor,9,0.035,1.0,2.0,"November 15, 2013"
3306,User2142,Vendor,88,0.336,6.0,2.0,"November 07, 2013"
3307,User2585,Full Member,122,0.513,22.0,3.0,"December 01, 2013"
3312,User165,Full Member,148,0.767,4.0,7.0,"January 15, 2014"
3313,User3441,Full Member,211,1.06,38.0,9.0,"January 09, 2014"
3316,User5334,Vendor,107,0.484,28.0,4.0,"December 18, 2013"
3320,User5196,Hero Member,1075,4.536,175.0,90.0,"December 02, 2013"
3324,User1393,Full Member,210,1.04,45.0,4.0,"January 06, 2014"
3330,User4637,Vendor,5,0.017,0.0,0.0,"October 11, 2013"
3336,User1993,Full Member,114,0.449,25.0,4.0,"November 14, 2013"
3339,User3949,Full Member,110,0.482,73.0,8.0,"December 11, 2013"
3341,User3000,Full Member,224,0.772,85.0,4.0,"October 10, 2013"
3342,User5580,Full Member,165,0.717,16.0,5.0,"December 08, 2013"
3343,User3547,Hero Member,1157,4.285,173.0,161.0,"October 29, 2013"
3345,User3537,Full Member,151,0.671,23.0,6.0,"December 13, 2013"
3346,User3638,Hero Member,1035,3.557,87.0,18.0,"October 08, 2013"
3347,User3883,Full Member,168,0.706,20.0,3.0,"December 01, 2013"
3349,User2566,Sr. Member,384,1.343,61.0,12.0,"October 14, 2013"
3354,User2868,Sr. Member,330,1.325,46.0,25.0,"November 19, 2013"
3358,User3207,Sr. Member,274,1.022,124.0,22.0,"November 01, 2013"
3361,User3768,Full Member,100,0.485,6.0,1.0,"January 02, 2014"
3368,User5736,Hero Member,551,2.493,87.0,58.0,"December 17, 2013"
3369,User751,Vendor,146,0.589,13.0,8.0,"November 21, 2013"
3376,User3788,Full Member,217,0.956,73.0,29.0,"December 11, 2013"
3378,User2219,Vendor,189,0.922,10.0,0.0,"January 02, 2014"
3379,User1060,Full Member,171,0.905,14.0,7.0,"January 19, 2014"
3384,User2382,Vendor,31,0.106,0.0,3.0,"October 08, 2013"
3386,User995,Full Member,116,0.443,22.0,8.0,"November 07, 2013"
3391,User4273,Full Member,100,0.505,5.0,8.0,"January 10, 2014"
3394,User4353,Full Member,164,0.692,24.0,5.0,"December 01, 2013"
3398,User4554,Vendor,15,0.052,1.0,0.0,"October 09, 2013"
3399,User528,Sr. Member,414,1.428,77.0,15.0,"October 10, 2013"
3400,User4110,Full Member,197,0.811,13.0,10.0,"November 26, 2013"
3403,User4988,Full Member,120,0.612,37.0,4.0,"January 11, 2014"
3404,User1095,Full Member,118,0.48,18.0,5.0,"November 23, 2013"
3405,User602,Vendor,65,0.223,24.0,39.0,"October 08, 2013"
3410,User1955,Sr. Member,291,1.09,71.0,21.0,"November 01, 2013"
3412,User3400,Vendor,364,1.45,37.0,18.0,"November 18, 2013"
3416,User265,Vendor,70,0.245,1.0,3.0,"October 10, 2013"
3426,User85,Vendor,263,1.11,36.0,6.0,"December 02, 2013"
3430,User2619,Vendor,84,0.331,50.0,1.0,"November 14, 2013"
3431,User3264,Full Member,107,0.425,27.0,98.0,"November 17, 2013"
3439,User5584,Vendor,65,0.26,6.0,7.0,"November 19, 2013"
3440,User3322,Vendor,51,0.198,7.0,1.0,"November 12, 2013"
3452,User1519,Full Member,109,0.416,12.0,2.0,"November 07, 2013"
3453,User2417,Full Member,119,0.439,80.0,4.0,"October 29, 2013"
3455,User5824,Hero Member,1284,4.412,287.0,70.0,"October 08, 2013"
3456,User1769,Full Member,230,0.79,42.0,24.0,"October 09, 2013"
3458,User739,Full Member,240,1.263,46.0,14.0,"January 18, 2014"
3459,User525,Full Member,185,0.984,10.0,4.0,"January 20, 2014"
3461,User4753,Full Member,107,0.374,7.0,8.0,"October 14, 2013"
3466,User6046,Vendor,40,0.167,1.0,0.0,"November 30, 2013"
3467,User856,Vendor,228,0.826,87.0,8.0,"October 23, 2013"
3468,User5832,Vendor,63,0.232,5.0,2.0,"October 29, 2013"
3473,User5088,Vendor,50,0.209,5.0,0.0,"November 30, 2013"
3475,User1139,Full Member,189,0.759,16.0,6.0,"November 19, 2013"
3477,User1665,Full Member,108,0.472,28.0,11.0,"December 10, 2013"
3482,User2355,Full Member,104,0.359,3.0,2.0,"October 10, 2013"
3484,User385,Vendor,78,0.39,5.0,10.0,"January 08, 2014"
3488,User4660,Full Member,133,0.457,12.0,2.0,"October 09, 2013"
3493,User3947,Full Member,158,0.664,7.0,3.0,"December 01, 2013"
3498,User3185,Full Member,169,0.768,10.0,1.0,"December 19, 2013"
3499,User1476,Vendor,49,0.188,8.0,10.0,"November 08, 2013"
3502,User6017,Full Member,116,0.489,5.0,1.0,"December 02, 2013"
3509,User4021,Full Member,106,0.422,8.0,2.0,"November 18, 2013"
3510,User4458,Vendor,119,0.486,4.0,5.0,"November 24, 2013"
3512,User666,Sr. Member,313,1.13,41.0,231.0,"October 23, 2013"
3513,User3954,Vendor,388,1.487,59.0,12.0,"November 08, 2013"
3516,User4625,Full Member,115,0.561,10.0,5.0,"January 03, 2014"
3518,User2391,Sr. Member,359,1.453,26.0,8.0,"November 21, 2013"
3519,User3899,Vendor,102,0.402,7.0,19.0,"November 16, 2013"
3521,User3310,Sr. Member,433,1.691,139.0,17.0,"November 12, 2013"
3528,User1245,Vendor,134,0.677,5.0,14.0,"January 10, 2014"
3529,User3905,Sr. Member,271,0.971,47.0,11.0,"October 21, 2013"
3537,User6029,Vendor,99,0.341,35.0,1.0,"October 10, 2013"
3538,User689,Vendor,193,0.791,21.0,12.0,"November 24, 2013"
3541,User3381,Full Member,150,0.517,27.0,1.0,"October 09, 2013"
3542,User2411,Full Member,108,0.466,11.0,5.0,"December 07, 2013"
3544,User726,Hero Member,948,3.303,125.0,59.0,"October 13, 2013"
3549,User2747,Full Member,105,0.449,5.0,0.0,"December 06, 2013"
3550,User6056,Vendor,10,0.035,1.0,0.0,"October 13, 2013"
3554,User4277,Sr. Member,398,1.672,54.0,14.0,"December 01, 2013"
3562,User4253,Vendor,12,0.05,0.0,1.0,"November 29, 2013"
3563,User6051,Sr. Member,386,1.739,49.0,45.0,"December 18, 2013"
3570,User4536,Full Member,162,0.563,37.0,10.0,"October 12, 2013"
3571,User271,Vendor,765,2.742,46.0,84.0,"October 20, 2013"
3572,User2372,Vendor,44,0.169,27.0,18.0,"November 09, 2013"
3573,User3994,Vendor,92,0.413,12.0,8.0,"December 16, 2013"
3574,User2456,Vendor,20,0.069,1.0,0.0,"October 09, 2013"
3575,User4180,Sr. Member,381,1.709,48.0,12.0,"December 15, 2013"
3585,User1190,Full Member,155,0.633,8.0,12.0,"November 24, 2013"
3589,User2891,Vendor,162,0.557,91.0,45.0,"October 08, 2013"
3590,User5984,Sr. Member,420,1.963,207.0,45.0,"December 24, 2013"
3591,User4241,Hero Member,724,3.029,94.0,65.0,"November 30, 2013"
3593,User3412,Full Member,105,0.449,6.0,36.0,"December 05, 2013"
3596,User4086,Hero Member,525,1.81,159.0,32.0,"October 10, 2013"
3597,User664,Full Member,115,0.483,7.0,8.0,"December 01, 2013"
3598,User896,Full Member,185,0.885,22.0,10.0,"December 30, 2013"
3599,User1410,Hero Member,1503,5.546,184.0,51.0,"October 28, 2013"
3603,User5895,Full Member,103,0.435,10.0,3.0,"December 02, 2013"
3609,User2377,Full Member,164,0.701,9.0,8.0,"December 05, 2013"
3610,User298,Sr. Member,302,1.082,54.0,7.0,"October 21, 2013"
3614,User2332,Full Member,131,0.615,7.0,1.0,"December 25, 2013"
3615,User4225,Vendor,10,0.04,5.0,9.0,"November 20, 2013"
3618,User3792,Full Member,123,0.449,13.0,2.0,"October 25, 2013"
3626,User1353,Full Member,151,0.521,8.0,50.0,"October 10, 2013"
3627,User4618,Vendor,1,0.004,1.0,7.0,"November 20, 2013"
3628,User5218,Vendor,528,2.087,379.0,119.0,"November 15, 2013"
3632,User2286,Hero Member,633,2.19,80.0,10.0,"October 10, 2013"
3635,User1578,Full Member,138,0.474,20.0,15.0,"October 09, 2013"
3637,User2277,Full Member,223,0.796,11.0,31.0,"October 20, 2013"
3647,User2022,Full Member,140,0.583,13.0,1.0,"November 29, 2013"
3648,User808,Full Member,144,0.55,7.0,1.0,"November 07, 2013"
3649,User3005,Full Member,151,0.624,31.0,5.0,"November 27, 2013"
3652,User3943,Vendor,7,0.027,0.0,0.0,"November 09, 2013"
3654,User4485,Full Member,122,0.422,10.0,2.0,"October 11, 2013"
3658,User5973,Hero Member,553,1.913,128.0,37.0,"October 10, 2013"
3659,User1436,Full Member,231,1.185,65.0,3.0,"January 13, 2014"
3664,User5068,Administrator,650,2.539,701.0,123.0,"November 13, 2013"
3665,User4055,Full Member,142,0.604,7.0,6.0,"December 03, 2013"
3667,User3130,Vendor,49,0.168,8.0,0.0,"October 09, 2013"
3674,User968,Full Member,146,0.516,22.0,2.0,"October 17, 2013"
3677,User5974,Full Member,191,0.838,12.0,69.0,"December 11, 2013"
3679,User1542,Full Member,155,0.824,16.0,11.0,"January 20, 2014"
3681,User2979,Full Member,106,0.406,10.0,5.0,"November 08, 2013"
3692,User2944,Vendor,78,0.307,13.0,1.0,"November 15, 2013"
3693,User1140,Hero Member,1026,3.538,311.0,31.0,"October 09, 2013"
3700,User1246,Full Member,105,0.459,9.0,3.0,"December 10, 2013"
3701,User2488,Full Member,124,0.425,35.0,5.0,"October 08, 2013"
3704,User3238,Full Member,176,0.701,33.0,4.0,"November 18, 2013"
3706,User1951,Vendor,91,0.314,29.0,1.0,"October 10, 2013"
3713,User1077,Full Member,168,0.778,67.0,3.0,"December 22, 2013"
3714,User6006,Full Member,208,0.99,22.0,8.0,"December 28, 2013"
3716,User1821,Full Member,125,0.658,10.0,7.0,"January 18, 2014"
3723,User2718,Full Member,152,0.779,10.0,1.0,"January 13, 2014"
3725,User4094,Full Member,152,0.731,10.0,7.0,"December 30, 2013"
3726,User2058,Full Member,130,0.526,0.0,0.0,"November 22, 2013"
3727,User621,Sr. Member,290,1.0,28.0,4.0,"October 10, 2013"
3732,User3757,Full Member,190,0.872,45.0,9.0,"December 20, 2013"
3736,User5697,Full Member,120,0.577,6.0,0.0,"December 30, 2013"
3737,User233,Full Member,155,0.538,164.0,15.0,"October 11, 2013"
3746,User4085,Full Member,218,0.752,54.0,12.0,"October 09, 2013"
3749,User5721,Sr. Member,288,1.032,28.0,6.0,"October 20, 2013"
3751,User5619,Full Member,158,0.632,66.0,14.0,"November 18, 2013"
3752,User1214,Sr. Member,341,1.201,116.0,46.0,"October 16, 2013"
3753,User879,Vendor,3,0.01,0.0,0.0,"October 16, 2013"
3756,User2989,Full Member,190,0.655,34.0,9.0,"October 09, 2013"
3758,User5317,Full Member,109,0.462,11.0,4.0,"December 03, 2013"
3760,User3791,Full Member,138,0.5,8.0,8.0,"October 24, 2013"
3761,User935,Vendor,89,0.36,2.0,3.0,"November 22, 2013"
3763,User4778,Vendor,60,0.251,6.0,2.0,"November 30, 2013"
3767,User4469,Sr. Member,368,1.502,124.0,72.0,"November 23, 2013"
3769,User2295,Full Member,196,1.059,25.0,15.0,"January 22, 2014"
3770,User2635,Vendor,13,0.045,1.0,0.0,"October 09, 2013"
3771,User5986,Vendor,83,0.344,21.0,1.0,"November 27, 2013"
3773,User510,Vendor,90,0.353,19.0,2.0,"November 15, 2013"
3778,User3627,Full Member,107,0.467,6.0,4.0,"December 10, 2013"
3786,User2815,Vendor,95,0.397,37.0,5.0,"November 30, 2013"
3789,User947,Sr. Member,365,1.337,60.0,37.0,"October 26, 2013"
3793,User3361,Full Member,106,0.473,26.0,14.0,"December 15, 2013"
3801,User3955,Full Member,109,0.441,3.0,2.0,"November 22, 2013"
3804,User806,Vendor,84,0.29,13.0,7.0,"October 10, 2013"
3808,User3319,Full Member,107,0.54,9.0,0.0,"January 09, 2014"
3815,User1452,Hero Member,552,2.733,240.0,38.0,"January 05, 2014"
3816,User1019,Full Member,201,0.901,46.0,10.0,"December 16, 2013"
3819,User304,Hero Member,584,2.821,111.0,130.0,"January 01, 2014"
3826,User188,Global Moderator,65,0.233,48.0,2.0,"October 20, 2013"
3835,User4791,Hero Member,845,2.955,169.0,202.0,"October 14, 2013"
3845,User1043,Full Member,221,0.929,30.0,34.0,"December 01, 2013"
3846,User5485,Full Member,107,0.43,12.0,2.0,"November 19, 2013"
3856,User440,Full Member,193,0.666,28.0,10.0,"October 09, 2013"
3858,User2870,Vendor,82,0.282,18.0,3.0,"October 08, 2013"
3862,User1022,Vendor,250,0.859,17.0,11.0,"October 08, 2013"
3868,User5947,Full Member,150,0.605,33.0,6.0,"November 21, 2013"
3870,User1000,Full Member,147,0.568,13.0,1.0,"November 09, 2013"
3873,User5290,Sr. Member,427,1.857,99.0,36.0,"December 09, 2013"
3876,User5788,Full Member,154,0.713,32.0,3.0,"December 22, 2013"
3879,User162,Full Member,157,0.835,6.0,4.0,"January 20, 2014"
3880,User5452,Sr. Member,406,1.758,53.0,102.0,"December 08, 2013"
3881,User1166,Vendor,120,0.415,9.0,3.0,"October 11, 2013"
3887,User817,Full Member,166,0.703,128.0,32.0,"December 02, 2013"
3888,User1489,Vendor,55,0.299,0.0,0.0,"January 24, 2014"
3890,User1923,Full Member,180,0.643,14.0,30.0,"October 20, 2013"
3891,User1520,Sr. Member,300,1.031,31.0,22.0,"October 09, 2013"
3892,User3093,Sr. Member,392,1.531,51.0,17.0,"November 12, 2013"
3895,User1656,Full Member,127,0.611,9.0,3.0,"January 01, 2014"
3896,User2664,Vendor,117,0.511,15.0,11.0,"December 09, 2013"
3899,User1936,Vendor,31,0.109,2.0,1.0,"October 15, 2013"
3900,User150,Full Member,119,0.534,8.0,39.0,"December 16, 2013"
3904,User5954,Sr. Member,262,1.144,49.0,3.0,"December 10, 2013"
3908,User5502,Vendor,121,0.462,36.0,5.0,"November 07, 2013"
3909,User72,Sr. Member,313,1.332,50.0,15.0,"December 03, 2013"
3916,User652,Vendor,934,3.941,97.0,25.0,"December 01, 2013"
3917,User2176,Full Member,147,0.626,8.0,6.0,"December 03, 2013"
3918,User5731,Vendor,602,2.173,84.0,38.0,"October 23, 2013"
3919,User713,Full Member,109,0.559,19.0,2.0,"January 13, 2014"
3927,User1681,Full Member,109,0.586,3.0,1.0,"January 21, 2014"
3931,User1435,Full Member,106,0.538,6.0,0.0,"January 11, 2014"
3932,User1957,Full Member,124,0.537,3.0,14.0,"December 07, 2013"
3935,User4968,Hero Member,655,2.519,92.0,10.0,"November 09, 2013"
3938,User6008,Full Member,192,0.664,50.0,9.0,"October 10, 2013"
3941,User4974,Vendor,578,2.312,44.0,128.0,"November 18, 2013"
3947,User4022,Full Member,130,0.448,8.0,4.0,"October 09, 2013"
3949,User5972,Full Member,119,0.502,55.0,3.0,"December 01, 2013"
3954,User3336,Full Member,134,0.583,49.0,14.0,"December 09, 2013"
3955,User2460,Full Member,129,0.469,26.0,8.0,"October 25, 2013"
3958,User1391,Full Member,132,0.537,5.0,13.0,"November 23, 2013"
3960,User1819,Full Member,166,0.83,9.0,15.0,"January 08, 2014"
3962,User2399,Full Member,154,0.694,14.0,4.0,"December 17, 2013"
3963,User2040,Sr. Member,358,1.673,12.0,16.0,"December 24, 2013"
3967,User3511,Full Member,103,0.502,2.0,3.0,"January 02, 2014"
3970,User11,Full Member,201,0.852,23.0,22.0,"December 03, 2013"
3971,User5077,Vendor,177,0.708,20.0,4.0,"November 19, 2013"
3973,User5726,Vendor,524,1.948,49.0,27.0,"October 30, 2013"
3974,User680,Sr. Member,339,1.48,39.0,18.0,"December 09, 2013"
3978,User5306,Sr. Member,318,1.116,235.0,26.0,"October 14, 2013"
3981,User2900,Vendor,54,0.188,6.0,3.0,"October 13, 2013"
3982,User4726,Full Member,232,0.829,82.0,17.0,"October 20, 2013"
3985,User4172,Sr. Member,278,1.168,9.0,3.0,"December 02, 2013"
3987,User3570,Full Member,112,0.473,5.0,6.0,"December 02, 2013"
3990,User5967,Vendor,193,0.663,68.0,4.0,"October 09, 2013"
3992,User5571,Sr. Member,304,1.048,83.0,23.0,"October 10, 2013"
3994,User1628,Vendor,122,0.455,45.0,3.0,"October 31, 2013"
3996,User592,Vendor,96,0.379,20.0,8.0,"November 17, 2013"
4002,User803,Full Member,133,0.707,45.0,41.0,"January 20, 2014"
4005,User1985,Full Member,115,0.608,8.0,3.0,"January 20, 2014"
4008,User3103,Sr. Member,253,1.311,24.0,8.0,"January 15, 2014"
4010,User834,Full Member,111,0.381,2.0,1.0,"October 09, 2013"
4014,User5204,Vendor,2,0.007,0.0,0.0,"October 15, 2013"
4020,User214,Full Member,102,0.447,7.0,10.0,"December 11, 2013"
4021,User3288,Full Member,107,0.444,10.0,12.0,"November 27, 2013"
4022,User1997,Full Member,249,1.051,23.0,66.0,"December 01, 2013"
4028,User3045,Hero Member,1339,5.772,190.0,48.0,"December 06, 2013"
4032,User3932,Hero Member,1218,4.2,184.0,70.0,"October 09, 2013"
4035,User4163,Sr. Member,361,1.271,42.0,34.0,"October 16, 2013"
4038,User1478,Sr. Member,484,2.161,66.0,31.0,"December 14, 2013"
4041,User3057,Vendor,1695,7.275,256.0,82.0,"December 05, 2013"
4042,User4046,Full Member,102,0.429,6.0,8.0,"November 30, 2013"
4048,User826,Vendor,46,0.175,4.0,0.0,"November 07, 2013"
4050,User2820,Full Member,110,0.487,11.0,21.0,"December 13, 2013"
4054,User1645,Full Member,183,0.633,39.0,23.0,"October 10, 2013"
4056,User137,Vendor,39,0.153,1.0,0.0,"November 14, 2013"
4059,User1644,Full Member,131,0.47,8.0,4.0,"October 17, 2013"
4064,User3762,Hero Member,705,2.431,69.0,60.0,"October 09, 2013"
4068,User1973,Sr. Member,270,1.093,39.0,71.0,"November 22, 2013"
4074,User5094,Hero Member,877,3.014,112.0,13.0,"October 08, 2013"
4075,User4675,Hero Member,698,2.872,57.0,41.0,"November 25, 2013"
4084,User2906,Full Member,199,1.082,14.0,4.0,"January 24, 2014"
4085,User5591,Full Member,239,0.827,41.0,4.0,"October 10, 2013"
4090,User3950,Hero Member,669,2.496,69.0,54.0,"October 31, 2013"
4094,User5197,Full Member,146,0.589,17.0,8.0,"November 21, 2013"
4095,User4167,Hero Member,528,1.814,140.0,29.0,"October 09, 2013"
4096,User2247,Vendor,1217,4.226,220.0,129.0,"October 11, 2013"
4103,User1481,Vendor,10,0.039,4.0,1.0,"November 15, 2013"
4109,User2340,Vendor,54,0.241,0.0,1.0,"December 15, 2013"
4114,User3243,Sr. Member,343,1.815,156.0,20.0,"January 18, 2014"
4119,User1457,Full Member,139,0.668,25.0,14.0,"January 01, 2014"
4120,User1916,Vendor,97,0.372,16.0,22.0,"November 08, 2013"
4121,User5910,Full Member,151,0.77,9.0,11.0,"January 12, 2014"
4125,User3914,Full Member,165,0.897,22.0,13.0,"January 24, 2014"
4129,User2845,Sr. Member,330,1.618,19.0,11.0,"January 03, 2014"
4130,User4500,Vendor,88,0.308,20.0,1.0,"October 13, 2013"
4132,User5359,Sr. Member,324,1.558,58.0,65.0,"December 31, 2013"
4143,User2779,Full Member,127,0.536,20.0,4.0,"December 01, 2013"
4147,User2203,Vendor,178,0.712,21.0,5.0,"November 18, 2013"
4148,User2455,Full Member,159,0.772,20.0,8.0,"January 01, 2014"
4149,User886,Vendor,100,0.42,18.0,2.0,"December 01, 2013"
4152,User3307,Vendor,15,0.052,1.0,2.0,"October 09, 2013"
4154,User878,Vendor,27,0.095,10.0,2.0,"October 15, 2013"
4158,User2618,Vendor,9,0.037,2.0,0.0,"November 28, 2013"
4161,User4126,Vendor,481,1.659,36.0,17.0,"October 09, 2013"
4164,User1664,Full Member,100,0.412,5.0,2.0,"November 26, 2013"
4165,User4078,Full Member,189,0.765,19.0,13.0,"November 21, 2013"
4166,User5505,Full Member,240,0.941,26.0,8.0,"November 14, 2013"
4167,User3251,Vendor,809,3.198,181.0,96.0,"November 16, 2013"
4174,User4850,Vendor,243,0.9,53.0,15.0,"October 29, 2013"
4176,User1005,Sr. Member,277,1.371,60.0,11.0,"January 06, 2014"
4186,User3927,Sr. Member,280,1.176,23.0,1.0,"December 01, 2013"
4187,User5766,Full Member,103,0.433,10.0,1.0,"December 01, 2013"
4189,User323,Full Member,120,0.526,7.0,5.0,"December 11, 2013"
4194,User2614,Full Member,110,0.561,20.0,10.0,"January 12, 2014"
4200,User1512,Full Member,113,0.518,2.0,2.0,"December 20, 2013"
4202,User4005,Vendor,11,0.041,0.0,2.0,"November 01, 2013"
4205,User5728,SR Dev,71,0.345,64.0,9.0,"January 03, 2014"
4206,User5854,Vendor,653,2.492,51.0,59.0,"November 07, 2013"
4212,User3822,Sr. Member,259,1.112,57.0,4.0,"December 06, 2013"
4219,User2394,Sr. Member,410,1.424,101.0,25.0,"October 11, 2013"
4226,User787,Vendor,454,1.576,167.0,15.0,"October 11, 2013"
4227,User2951,Vendor,397,1.527,62.0,57.0,"November 08, 2013"
